type,timestamp,time_diff,totalCursorDistance,totalMouseClicks,user_id,version_id,option_id,old_vote,new_vote,vote_diff,option_position,option_position_view,filled_page_action,version,old_group,new_group,card_order,new_position,old_position,raw_page_action,diff_square,num_groupings,distance_diff,abs_distance,cumulative_distance,cumulative_voting_time,cumulative_cursor_distance,cumsum_diff_square,step
options/updateOptionVotes,2023-10-06 16:15:45.923000+00:00,19.441,2588.0326950750787,4,S020,v3,option_25,10.0,5.0,-5.0,4.0,21.0,voting,v3_long_traditional,,,,,,,-75.0,0,0.0,0.0,238.0,357.911,47039.00387147414,169.0,26
options/updateOptionVotes,2023-10-06 16:16:37.065000+00:00,51.14199999999999,5000.755121102314,10,S020,v3,option_1,10.0,5.0,-5.0,21.0,4.0,voting,v3_long_traditional,,,,,,,-75.0,0,17.0,17.0,255.0,409.053,52039.758992576455,94.0,27
options/updateOptionVotes,2023-10-06 16:16:43.714000+00:00,6.649000000000001,2086.8543245570645,2,S020,v3,option_5,1.0,5.0,4.0,5.0,20.0,voting,v3_long_traditional,,,,,,,24.0,0,-16.0,16.0,271.0,415.702,54126.61331713352,118.0,28
options/updateOptionVotes,2023-10-06 16:16:59.432000+00:00,15.718,778.4734071470085,2,S020,v3,option_15,1.0,3.0,2.0,8.0,17.0,voting,v3_long_traditional,,,,,,,8.0,0,3.0,3.0,274.0,431.42,54905.086724280525,126.0,29
options/updateOptionVotes,2023-10-06 16:17:12.278000+00:00,12.846,887.9261968196241,2,S020,v3,option_23,1.0,5.0,4.0,24.0,1.0,voting,v3_long_traditional,,,,,,,24.0,0,16.0,16.0,290.0,444.266,55793.01292110015,150.0,30
options/updateOptionVotes,2023-10-06 16:17:23.281000+00:00,11.003,445.0325176235472,2,S020,v3,option_31,1.0,5.0,4.0,7.0,18.0,voting,v3_long_traditional,,,,,,,24.0,0,-17.0,17.0,307.0,455.269,56238.0454387237,174.0,31
options/updateOptionVotes,2023-10-06 16:17:29.918000+00:00,6.637,697.6866345011694,2,S020,v3,option_13,1.0,3.0,2.0,23.0,2.0,voting,v3_long_traditional,,,,,,,8.0,0,16.0,16.0,323.0,461.906,56935.73207322487,182.0,32
options/updateOptionVotes,2023-10-06 16:17:39.020000+00:00,9.102,424.11067419092456,2,S020,v3,option_17,1.0,3.0,2.0,11.0,14.0,voting,v3_long_traditional,,,,,,,8.0,0,-12.0,12.0,335.0,471.008,57359.842747415794,190.0,33
options/updateOptionVotes,2023-10-06 16:17:42.395000+00:00,3.375,407.6641849991573,2,S020,v3,option_16,1.0,3.0,2.0,9.0,16.0,voting,v3_long_traditional,,,,,,,8.0,0,-2.0,2.0,337.0,474.383,57767.50693241495,198.0,34
options/updateOptionVotes,2023-10-06 16:17:49.741000+00:00,7.346,559.7428490579563,2,S020,v3,option_21,1.0,5.0,4.0,12.0,13.0,voting,v3_long_traditional,,,,,,,24.0,0,3.0,3.0,340.0,481.729,58327.24978147291,222.0,35
options/updateOptionVotes,2023-10-06 16:17:55.569000+00:00,5.828,396.276523518023,2,S020,v3,option_30,1.0,5.0,4.0,15.0,10.0,voting,v3_long_traditional,,,,,,,24.0,0,3.0,3.0,343.0,487.557,58723.526304990926,246.0,36
options/updateOptionVotes,2023-10-06 16:17:59.383000+00:00,3.814,426.8181644149056,2,S020,v3,option_27,1.0,5.0,4.0,17.0,8.0,voting,v3_long_traditional,,,,,,,24.0,0,2.0,2.0,345.0,491.371,59150.34446940584,270.0,37
options/updateOptionVotes,2023-10-06 16:18:10.655000+00:00,11.272,871.2698750251225,2,S020,v3,option_12,1.0,3.0,2.0,20.0,5.0,voting,v3_long_traditional,,,,,,,8.0,0,3.0,3.0,348.0,502.643,60021.61434443096,278.0,38
options/updateOptionVotes,2023-10-06 16:18:18.161000+00:00,7.506,391.5529533979168,2,S020,v3,option_7,1.0,3.0,2.0,16.0,9.0,voting,v3_long_traditional,,,,,,,8.0,0,-4.0,4.0,352.0,510.149,60413.16729782887,286.0,39
options/updateOptionVotes,2023-10-06 16:18:23.637000+00:00,5.476,785.0876401189273,2,S020,v3,option_6,1.0,5.0,4.0,18.0,7.0,voting,v3_long_traditional,,,,,,,24.0,0,2.0,2.0,354.0,515.625,61198.2549379478,310.0,40
options/updateOptionVotes,2023-10-06 16:18:33.988000+00:00,10.351,4326.560392640649,2,S020,v3,option_20,1.0,5.0,4.0,19.0,6.0,voting,v3_long_traditional,,,,,,,24.0,0,1.0,1.0,355.0,525.976,65524.81533058845,334.0,41
options/updateOptionVotes,2023-10-06 16:18:42.357000+00:00,8.369,1070.4334887031473,2,S020,v3,option_3,1.0,3.0,2.0,2.0,23.0,voting,v3_long_traditional,,,,,,,8.0,0,-17.0,17.0,372.0,534.345,66595.24881929159,342.0,42
options/updateOptionVotes,2023-10-06 16:18:58.187000+00:00,15.83,2266.426656005377,2,S020,v3,option_18,1.0,3.0,2.0,22.0,3.0,voting,v3_long_traditional,,,,,,,8.0,0,20.0,20.0,392.0,550.175,68861.67547529697,350.0,43
options/updateOptionVotes,2023-10-06 16:19:15.513000+00:00,17.326000000000004,8795.804954684809,2,S020,v3,option_14,1.0,3.0,2.0,10.0,15.0,voting,v3_long_traditional,,,,,,,8.0,0,-12.0,12.0,404.0,567.501,77657.48042998178,358.0,44
options/updateOptionVotes,2023-10-06 16:19:48.691000+00:00,33.178,8804.704478163692,2,S020,v3,option_15,3.0,5.0,2.0,8.0,17.0,voting,v3_long_traditional,,,,,,,16.0,0,-2.0,2.0,406.0,600.679,86462.18490814547,374.0,45
options/updateOptionVotes,2023-10-06 16:20:00.221000+00:00,11.53,1311.445688451775,2,S020,v3,option_13,3.0,5.0,2.0,23.0,2.0,voting,v3_long_traditional,,,,,,,16.0,0,15.0,15.0,421.0,612.209,87773.63059659724,390.0,46
options/updateOptionVotes,2023-10-06 16:20:09.472000+00:00,9.250999999999994,5886.695699371109,2,S020,v3,option_17,3.0,5.0,2.0,11.0,14.0,voting,v3_long_traditional,,,,,,,16.0,0,-12.0,12.0,433.0,621.4599999999999,93660.32629596836,406.0,47
options/updateOptionVotes,2023-10-06 16:20:46.129000+00:00,36.65700000000002,7748.784927124955,2,S020,v3,option_16,3.0,5.0,2.0,9.0,16.0,voting,v3_long_traditional,,,,,,,16.0,0,-2.0,2.0,435.0,658.117,101409.11122309332,422.0,48
options/updateOptionVotes,2023-10-06 16:21:16.032000+00:00,29.90299999999999,4480.802029667231,2,S020,v3,option_25,5.0,6.0,1.0,4.0,21.0,voting,v3_long_traditional,,,,,,,11.0,0,-5.0,5.0,440.0,688.02,105889.91325276054,433.0,49
options/updateOptionVotes,2023-10-06 16:21:37.163000+00:00,21.13099999999998,5175.398095317429,2,S020,v3,option_31,5.0,6.0,1.0,7.0,18.0,voting,v3_long_traditional,,,,,,,11.0,0,3.0,3.0,443.0,709.151,111065.31134807796,444.0,50
options/updateOptionVotes,2023-10-06 16:22:11.836000+00:00,34.672999999999995,4635.252492969853,4,S020,v3,option_21,5.0,6.0,1.0,12.0,13.0,voting,v3_long_traditional,,,,,,,11.0,0,5.0,5.0,448.0,743.824,115700.56384104784,455.0,51
options/updateOptionVotes,2023-10-06 16:22:23.716000+00:00,11.88,1931.257088417492,2,S020,v3,option_15,5.0,6.0,1.0,8.0,17.0,voting,v3_long_traditional,,,,,,,11.0,0,-4.0,4.0,452.0,755.704,117631.82092946532,466.0,52
options/updateOptionVotes,2023-10-06 22:39:57.052000+00:00,23.072,11668.768481428378,2,S023,v3,option_17,0.0,5.0,5.0,2.0,23.0,voting,v3_long_traditional,,,,,,,25.0,0,2.0,2.0,2.0,23.072,11668.768481428378,25.0,1
options/updateOptionVotes,2023-10-06 22:40:26.516000+00:00,29.464,4702.343961014461,2,S023,v3,option_24,0.0,5.0,5.0,21.0,4.0,voting,v3_long_traditional,,,,,,,25.0,0,19.0,19.0,21.0,52.536,16371.112442442838,50.0,2
options/updateOptionVotes,2023-10-06 22:40:35.595000+00:00,9.079,3874.524974991719,2,S023,v3,option_1,0.0,5.0,5.0,3.0,22.0,voting,v3_long_traditional,,,,,,,25.0,0,-18.0,18.0,39.0,61.615,20245.63741743456,75.0,3
options/updateOptionVotes,2023-10-06 22:40:50.129000+00:00,14.534,3992.558542576828,2,S023,v3,option_13,0.0,7.0,7.0,4.0,21.0,voting,v3_long_traditional,,,,,,,49.0,0,1.0,1.0,40.0,76.149,24238.195960011384,124.0,4
options/updateOptionVotes,2023-10-06 22:40:54.970000+00:00,4.840999999999999,817.7830485040176,2,S023,v3,option_17,5.0,7.0,2.0,2.0,23.0,voting,v3_long_traditional,,,,,,,24.0,0,-2.0,2.0,42.0,80.99,25055.9790085154,148.0,5
options/updateOptionVotes,2023-10-06 22:41:05.205000+00:00,10.234999999999998,3854.2698957668654,2,S023,v3,option_31,0.0,4.0,4.0,18.0,7.0,voting,v3_long_traditional,,,,,,,16.0,0,16.0,16.0,58.0,91.225,28910.24890428227,164.0,6
options/updateOptionVotes,2023-10-06 22:41:11.460000+00:00,6.255000000000001,1059.0108372624554,2,S023,v3,option_8,0.0,5.0,5.0,23.0,2.0,voting,v3_long_traditional,,,,,,,25.0,0,5.0,5.0,63.0,97.48,29969.259741544724,189.0,7
options/updateOptionVotes,2023-10-06 22:41:19.976000+00:00,8.516,861.0443068063271,2,S023,v3,option_2,0.0,7.0,7.0,9.0,16.0,voting,v3_long_traditional,,,,,,,49.0,0,-14.0,14.0,77.0,105.996,30830.30404835105,238.0,8
options/updateOptionVotes,2023-10-06 22:41:25.241000+00:00,5.265,664.0759998200508,2,S023,v3,option_10,0.0,1.0,1.0,11.0,14.0,voting,v3_long_traditional,,,,,,,1.0,0,2.0,2.0,79.0,111.261,31494.380048171104,239.0,9
options/updateOptionVotes,2023-10-06 22:41:30.428000+00:00,5.186999999999999,1444.788945667531,2,S023,v3,option_27,0.0,1.0,1.0,7.0,18.0,voting,v3_long_traditional,,,,,,,1.0,0,-4.0,4.0,83.0,116.448,32939.16899383863,240.0,10
options/updateOptionVotes,2023-10-06 22:41:33.105000+00:00,2.677,1110.8520054428116,2,S023,v3,option_12,0.0,2.0,2.0,6.0,19.0,voting,v3_long_traditional,,,,,,,4.0,0,-1.0,1.0,84.0,119.125,34050.02099928145,244.0,11
options/updateOptionVotes,2023-10-06 22:41:40.846000+00:00,7.741,1234.201187493792,2,S023,v3,option_15,0.0,7.0,7.0,5.0,20.0,voting,v3_long_traditional,,,,,,,49.0,0,-1.0,1.0,85.0,126.866,35284.22218677524,293.0,12
options/updateOptionVotes,2023-10-06 22:41:51.016000+00:00,10.169999999999998,2912.65061906951,2,S023,v3,option_25,0.0,5.0,5.0,24.0,1.0,voting,v3_long_traditional,,,,,,,25.0,0,19.0,19.0,104.0,137.036,38196.872805844745,318.0,13
options/updateOptionVotes,2023-10-06 22:41:58.767000+00:00,7.750999999999999,1762.639258305514,2,S023,v3,option_4,0.0,3.0,3.0,12.0,13.0,voting,v3_long_traditional,,,,,,,9.0,0,-12.0,12.0,116.0,144.787,39959.51206415026,327.0,14
options/updateOptionVotes,2023-10-06 22:42:04.089000+00:00,5.322,1575.776634449224,2,S023,v3,option_3,0.0,5.0,5.0,10.0,15.0,voting,v3_long_traditional,,,,,,,25.0,0,-2.0,2.0,118.0,150.10899999999998,41535.288698599485,352.0,15
options/updateOptionVotes,2023-10-06 22:42:10.062000+00:00,5.973000000000001,581.3403510814876,2,S023,v3,option_25,5.0,3.0,-2.0,24.0,1.0,voting,v3_long_traditional,,,,,,,-16.0,0,14.0,14.0,132.0,156.082,42116.629049680974,336.0,16
options/updateOptionVotes,2023-10-06 22:42:12.087000+00:00,2.025,588.9423601978657,2,S023,v3,option_25,3.0,4.0,1.0,24.0,1.0,voting,v3_long_traditional,,,,,,,7.0,0,0.0,0.0,132.0,158.107,42705.57140987884,343.0,17
options/updateOptionVotes,2023-10-06 22:42:16.857000+00:00,4.77,893.9257891795737,2,S023,v3,option_30,0.0,6.0,6.0,1.0,24.0,voting,v3_long_traditional,,,,,,,36.0,0,-23.0,23.0,155.0,162.87699999999998,43599.49719905841,379.0,18
options/updateOptionVotes,2023-10-06 22:42:21.920000+00:00,5.062999999999999,829.8906764304033,2,S023,v3,option_30,6.0,4.0,-2.0,1.0,24.0,voting,v3_long_traditional,,,,,,,-20.0,0,0.0,0.0,155.0,167.94,44429.387875488814,359.0,19
options/updateOptionVotes,2023-10-06 22:42:25.544000+00:00,3.624,414.0522333243344,2,S023,v3,option_21,0.0,3.0,3.0,13.0,12.0,voting,v3_long_traditional,,,,,,,9.0,0,12.0,12.0,167.0,171.564,44843.44010881315,368.0,20
options/updateOptionVotes,2023-10-06 22:42:27.555000+00:00,2.011,343.7674122075398,2,S023,v3,option_5,0.0,2.0,2.0,14.0,11.0,voting,v3_long_traditional,,,,,,,4.0,0,1.0,1.0,168.0,173.575,45187.20752102069,372.0,21
options/updateOptionVotes,2023-10-06 22:42:32.044000+00:00,4.489,1094.5759749636245,2,S023,v3,option_7,0.0,5.0,5.0,22.0,3.0,voting,v3_long_traditional,,,,,,,25.0,0,8.0,8.0,176.0,178.064,46281.78349598432,397.0,22
options/updateOptionVotes,2023-10-06 22:42:35.465000+00:00,3.421,1177.2391301545988,4,S023,v3,option_1,5.0,6.0,1.0,3.0,22.0,voting,v3_long_traditional,,,,,,,11.0,0,-19.0,19.0,195.0,181.485,47459.02262613891,408.0,23
options/updateOptionVotes,2023-10-06 22:42:39.807000+00:00,4.3420000000000005,606.6333335867889,2,S023,v3,option_26,0.0,4.0,4.0,16.0,9.0,voting,v3_long_traditional,,,,,,,16.0,0,13.0,13.0,208.0,185.827,48065.6559597257,424.0,24
options/updateOptionVotes,2023-10-06 22:42:44.678000+00:00,4.871,937.587237431263,2,S023,v3,option_18,0.0,1.0,1.0,20.0,5.0,voting,v3_long_traditional,,,,,,,1.0,0,4.0,4.0,212.0,190.698,49003.24319715697,425.0,25
options/updateOptionVotes,2023-10-06 22:42:51.079000+00:00,6.401,638.7717470996427,2,S023,v3,option_29,0.0,1.0,1.0,19.0,6.0,voting,v3_long_traditional,,,,,,,1.0,0,-1.0,1.0,213.0,197.099,49642.01494425661,426.0,26
options/updateOptionVotes,2023-10-06 22:43:01.506000+00:00,10.426999999999998,1307.470480764372,2,S023,v3,option_6,0.0,1.0,1.0,17.0,8.0,voting,v3_long_traditional,,,,,,,1.0,0,-2.0,2.0,215.0,207.526,50949.48542502098,427.0,27
options/updateOptionVotes,2023-10-06 22:43:06.144000+00:00,4.638,935.850761936127,4,S023,v3,option_28,0.0,1.0,1.0,15.0,10.0,voting,v3_long_traditional,,,,,,,1.0,0,-2.0,2.0,217.0,212.164,51885.33618695711,428.0,28
options/updateOptionVotes,2023-10-06 22:43:55.184000+00:00,49.040000000000006,13261.528844782775,3,S023,v3,option_17,7.0,7.0,0.0,2.0,23.0,voting,v3_long_traditional,,,,,,,0.0,0,-13.0,13.0,230.0,261.204,65146.865031739886,428.0,29
options/updateOptionVotes,2023-10-06 22:43:56.928000+00:00,1.7440000000000002,544.5478407778155,2,S023,v3,option_17,7.0,8.0,1.0,2.0,23.0,voting,v3_long_traditional,,,,,,,15.0,0,0.0,0.0,230.0,262.948,65691.4128725177,443.0,30
options/updateOptionVotes,2023-10-06 22:44:01.653000+00:00,4.725,972.1879135331852,2,S023,v3,option_26,4.0,3.0,-1.0,16.0,9.0,voting,v3_long_traditional,,,,,,,-7.0,0,14.0,14.0,244.0,267.673,66663.60078605088,436.0,31
options/updateOptionVotes,2023-10-06 22:44:05.972000+00:00,4.318999999999999,1814.503382155904,2,S023,v3,option_26,3.0,2.0,-1.0,16.0,9.0,voting,v3_long_traditional,,,,,,,-5.0,0,0.0,0.0,244.0,271.992,68478.10416820679,431.0,32
options/updateOptionVotes,2023-10-06 22:44:18.404000+00:00,12.432000000000004,3058.160196928144,4,S023,v3,option_30,4.0,3.0,-1.0,1.0,24.0,voting,v3_long_traditional,,,,,,,-7.0,0,-15.0,15.0,259.0,284.424,71536.26436513494,424.0,33
options/updateOptionVotes,2023-10-06 22:44:28.743000+00:00,10.338999999999997,3775.379024260046,2,S023,v3,option_1,6.0,7.0,1.0,3.0,22.0,voting,v3_long_traditional,,,,,,,13.0,0,2.0,2.0,261.0,294.763,75311.64338939497,437.0,34
options/updateOptionVotes,2023-10-06 22:44:47.654000+00:00,18.911,5474.192415019847,2,S023,v3,option_31,4.0,5.0,1.0,18.0,7.0,voting,v3_long_traditional,,,,,,,9.0,0,15.0,15.0,276.0,313.674,80785.83580441482,446.0,35
options/updateOptionVotes,2023-10-06 22:44:53.067000+00:00,5.413,653.0653251403272,2,S023,v3,option_10,1.0,2.0,1.0,11.0,14.0,voting,v3_long_traditional,,,,,,,3.0,0,-7.0,7.0,283.0,319.087,81438.90112955515,449.0,36
options/updateOptionVotes,2023-10-06 22:44:57.285000+00:00,4.217999999999999,995.382570018692,3,S023,v3,option_10,2.0,1.0,-1.0,11.0,14.0,voting,v3_long_traditional,,,,,,,-3.0,0,0.0,0.0,283.0,323.305,82434.28369957385,446.0,37
options/updateOptionVotes,2023-10-06 22:45:01.121000+00:00,3.836,694.1385764666113,2,S023,v3,option_27,1.0,2.0,1.0,7.0,18.0,voting,v3_long_traditional,,,,,,,3.0,0,-4.0,4.0,287.0,327.141,83128.42227604045,449.0,38
options/updateOptionVotes,2023-10-06 22:45:14.611000+00:00,13.49,2107.382023047982,4,S023,v3,option_12,2.0,3.0,1.0,6.0,19.0,voting,v3_long_traditional,,,,,,,5.0,0,-1.0,1.0,288.0,340.631,85235.80429908844,454.0,39
options/updateOptionVotes,2023-10-06 22:45:18.896000+00:00,4.285,839.1911523972585,2,S023,v3,option_18,1.0,2.0,1.0,20.0,5.0,voting,v3_long_traditional,,,,,,,3.0,0,14.0,14.0,302.0,344.916,86074.9954514857,457.0,40
options/updateOptionVotes,2023-10-07 14:56:36.942000+00:00,31.953000000000003,3929.4398149519534,2,S025,v3,option_30,0.0,3.0,3.0,2.0,23.0,voting,v3_long_traditional,,,,,,,9.0,0,2.0,2.0,2.0,31.953000000000003,3929.4398149519534,9.0,1
options/updateOptionVotes,2023-10-07 14:56:48.066000+00:00,11.124,960.1459769900866,2,S025,v3,option_21,0.0,3.0,3.0,14.0,11.0,voting,v3_long_traditional,,,,,,,9.0,0,12.0,12.0,14.0,43.077,4889.585791942041,18.0,2
options/updateOptionVotes,2023-10-07 14:57:02.367000+00:00,14.301,741.2663348741627,2,S025,v3,option_24,0.0,4.0,4.0,19.0,6.0,voting,v3_long_traditional,,,,,,,16.0,0,5.0,5.0,19.0,57.378,5630.852126816204,34.0,3
options/updateOptionVotes,2023-10-07 14:57:14.415000+00:00,12.048,712.7775084823753,2,S025,v3,option_27,0.0,2.0,2.0,1.0,24.0,voting,v3_long_traditional,,,,,,,4.0,0,-18.0,18.0,37.0,69.426,6343.629635298579,38.0,4
options/updateOptionVotes,2023-10-07 14:57:22.930000+00:00,8.515,680.1728728212873,2,S025,v3,option_26,0.0,1.0,1.0,17.0,8.0,voting,v3_long_traditional,,,,,,,1.0,0,16.0,16.0,53.0,77.941,7023.802508119867,39.0,5
options/updateOptionVotes,2023-10-07 14:57:34.834000+00:00,11.904,742.7986872740707,2,S025,v3,option_31,0.0,3.0,3.0,3.0,22.0,voting,v3_long_traditional,,,,,,,9.0,0,-14.0,14.0,67.0,89.845,7766.601195393937,48.0,6
options/updateOptionVotes,2023-10-07 14:57:44.441000+00:00,9.607,791.8826624941275,2,S025,v3,option_29,0.0,-6.0,-6.0,4.0,21.0,voting,v3_long_traditional,,,,,,,36.0,0,1.0,1.0,68.0,99.452,8558.483857888064,84.0,7
options/updateOptionVotes,2023-10-07 14:57:53.048000+00:00,8.607,509.6078590383143,2,S025,v3,option_2,0.0,5.0,5.0,10.0,15.0,voting,v3_long_traditional,,,,,,,25.0,0,6.0,6.0,74.0,108.059,9068.09171692638,109.0,8
options/updateOptionVotes,2023-10-07 14:57:58.368000+00:00,5.32,635.7855525443202,2,S025,v3,option_3,0.0,1.0,1.0,11.0,14.0,voting,v3_long_traditional,,,,,,,1.0,0,1.0,1.0,75.0,113.379,9703.8772694707,110.0,9
options/updateOptionVotes,2023-10-07 14:58:04.761000+00:00,6.393,642.0515423817895,2,S025,v3,option_1,0.0,1.0,1.0,16.0,9.0,voting,v3_long_traditional,,,,,,,1.0,0,5.0,5.0,80.0,119.772,10345.92881185249,111.0,10
options/updateOptionVotes,2023-10-07 14:58:14.255000+00:00,9.494,585.242824881476,2,S025,v3,option_1,1.0,2.0,1.0,16.0,9.0,voting,v3_long_traditional,,,,,,,3.0,0,0.0,0.0,80.0,129.266,10931.171636733963,114.0,11
options/updateOptionVotes,2023-10-07 14:58:26.112000+00:00,11.857,538.1972643769141,2,S025,v3,option_6,0.0,2.0,2.0,5.0,20.0,voting,v3_long_traditional,,,,,,,4.0,0,-11.0,11.0,91.0,141.123,11469.368901110878,118.0,12
options/updateOptionVotes,2023-10-07 14:58:35.158000+00:00,9.046,482.7176075269964,2,S025,v3,option_9,0.0,2.0,2.0,18.0,7.0,voting,v3_long_traditional,,,,,,,4.0,0,13.0,13.0,104.0,150.169,11952.086508637874,122.0,13
options/updateOptionVotes,2023-10-07 14:58:42.053000+00:00,6.8950000000000005,150.7563494547334,2,S025,v3,option_16,0.0,2.0,2.0,6.0,19.0,voting,v3_long_traditional,,,,,,,4.0,0,-12.0,12.0,116.0,157.064,12102.842858092608,126.0,14
options/updateOptionVotes,2023-10-07 14:58:55.194000+00:00,13.141,798.8095167183319,2,S025,v3,option_15,0.0,2.0,2.0,21.0,4.0,voting,v3_long_traditional,,,,,,,4.0,0,15.0,15.0,131.0,170.205,12901.65237481094,130.0,15
options/updateOptionVotes,2023-10-07 14:59:05.928000+00:00,10.734,763.0411235049936,2,S025,v3,option_14,0.0,5.0,5.0,7.0,18.0,voting,v3_long_traditional,,,,,,,25.0,0,-14.0,14.0,145.0,180.939,13664.693498315934,155.0,16
options/updateOptionVotes,2023-10-07 14:59:17.063000+00:00,11.135,958.1898357373084,2,S025,v3,option_28,0.0,-2.0,-2.0,23.0,2.0,voting,v3_long_traditional,,,,,,,4.0,0,16.0,16.0,161.0,192.074,14622.883334053242,159.0,17
options/updateOptionVotes,2023-10-07 14:59:22.532000+00:00,5.469,829.7879430751813,2,S025,v3,option_5,0.0,2.0,2.0,20.0,5.0,voting,v3_long_traditional,,,,,,,4.0,0,-3.0,3.0,164.0,197.543,15452.671277128424,163.0,18
options/updateOptionVotes,2023-10-07 14:59:28.755000+00:00,6.223,624.3946728541156,2,S025,v3,option_19,0.0,3.0,3.0,8.0,17.0,voting,v3_long_traditional,,,,,,,9.0,0,-12.0,12.0,176.0,203.766,16077.06594998254,172.0,19
options/updateOptionVotes,2023-10-07 14:59:32.949000+00:00,4.194,465.9088624780727,2,S025,v3,option_18,0.0,2.0,2.0,22.0,3.0,voting,v3_long_traditional,,,,,,,4.0,0,14.0,14.0,190.0,207.96,16542.974812460612,176.0,20
options/updateOptionVotes,2023-10-07 14:59:45.224000+00:00,12.275,853.6076192642502,2,S025,v3,option_17,0.0,3.0,3.0,9.0,16.0,voting,v3_long_traditional,,,,,,,9.0,0,-13.0,13.0,203.0,220.235,17396.582431724863,185.0,21
options/updateOptionVotes,2023-10-07 14:59:50.330000+00:00,5.106,753.1760705833782,2,S025,v3,option_4,0.0,3.0,3.0,13.0,12.0,voting,v3_long_traditional,,,,,,,9.0,0,4.0,4.0,207.0,225.341,18149.75850230824,194.0,22
options/updateOptionVotes,2023-10-07 14:59:56.772000+00:00,6.442,662.959058524484,2,S025,v3,option_12,0.0,2.0,2.0,24.0,1.0,voting,v3_long_traditional,,,,,,,4.0,0,11.0,11.0,218.0,231.783,18812.717560832723,198.0,23
options/updateOptionVotes,2023-10-07 15:00:01.952000+00:00,5.18,699.7489813618707,2,S025,v3,option_13,0.0,3.0,3.0,12.0,13.0,voting,v3_long_traditional,,,,,,,9.0,0,-12.0,12.0,230.0,236.963,19512.466542194597,207.0,24
options/updateOptionVotes,2023-10-07 15:00:10.525000+00:00,8.572999999999999,587.1312524132319,2,S025,v3,option_22,0.0,4.0,4.0,15.0,10.0,voting,v3_long_traditional,,,,,,,16.0,0,3.0,3.0,233.0,245.536,20099.597794607827,223.0,25
options/updateOptionVotes,2023-10-07 15:00:39.551000+00:00,29.026,3670.87002497368,2,S025,v3,option_30,3.0,7.0,4.0,2.0,23.0,voting,v3_long_traditional,,,,,,,40.0,0,-13.0,13.0,246.0,274.562,23770.467819581507,263.0,26
options/updateOptionVotes,2023-10-07 15:00:45.931000+00:00,6.38,442.5369566451675,2,S025,v3,option_21,3.0,8.0,5.0,14.0,11.0,voting,v3_long_traditional,,,,,,,55.0,0,12.0,12.0,258.0,280.942,24213.004776226677,318.0,27
options/updateOptionVotes,2023-10-07 15:00:57.168000+00:00,11.237,282.7931674261699,2,S025,v3,option_24,4.0,9.0,5.0,19.0,6.0,voting,v3_long_traditional,,,,,,,65.0,0,5.0,5.0,263.0,292.179,24495.797943652844,383.0,28
options/updateOptionVotes,2023-10-07 15:01:07.057000+00:00,9.889,385.609029117449,2,S025,v3,option_27,2.0,1.0,-1.0,1.0,24.0,voting,v3_long_traditional,,,,,,,-3.0,0,-18.0,18.0,281.0,302.068,24881.40697277029,380.0,29
options/updateOptionVotes,2023-10-07 15:01:27.745000+00:00,20.688,550.3779099143571,2,S025,v3,option_31,3.0,6.0,3.0,3.0,22.0,voting,v3_long_traditional,,,,,,,27.0,0,2.0,2.0,283.0,322.756,25431.78488268465,407.0,30
options/updateOptionVotes,2023-10-07 15:01:52.469000+00:00,24.724,2705.7693379778884,4,S025,v3,option_22,4.0,5.0,1.0,15.0,10.0,voting,v3_long_traditional,,,,,,,9.0,0,12.0,12.0,295.0,347.48,28137.55422066254,416.0,31
options/updateOptionVotes,2023-10-07 15:01:57.491000+00:00,5.022,404.56220347659655,2,S025,v3,option_13,3.0,4.0,1.0,12.0,13.0,voting,v3_long_traditional,,,,,,,7.0,0,-3.0,3.0,298.0,352.502,28542.11642413913,423.0,32
options/updateOptionVotes,2023-10-07 15:02:03.398000+00:00,5.907,410.6555739721658,2,S025,v3,option_12,2.0,4.0,2.0,24.0,1.0,voting,v3_long_traditional,,,,,,,12.0,0,12.0,12.0,310.0,358.409,28952.7719981113,435.0,33
options/updateOptionVotes,2023-10-07 15:02:08.617000+00:00,5.219,386.26756650492734,2,S025,v3,option_4,3.0,4.0,1.0,13.0,12.0,voting,v3_long_traditional,,,,,,,7.0,0,-11.0,11.0,321.0,363.628,29339.03956461623,442.0,34
options/updateOptionVotes,2023-10-07 15:02:14.598000+00:00,5.981,399.9367299348305,2,S025,v3,option_17,3.0,5.0,2.0,9.0,16.0,voting,v3_long_traditional,,,,,,,16.0,0,-4.0,4.0,325.0,369.609,29738.97629455106,458.0,35
options/updateOptionVotes,2023-10-07 15:02:20.948000+00:00,6.35,351.2345156353573,2,S025,v3,option_18,2.0,3.0,1.0,22.0,3.0,voting,v3_long_traditional,,,,,,,5.0,0,13.0,13.0,338.0,375.959,30090.210810186418,463.0,36
